key,latitude,longitude,jun,sep,dez
668,41.870151,-87.6398,0,0,0
669,41.870151,-87.6385937,0,0,0
670,41.870151,-87.6373874,0,0,0
671,41.870151,-87.6361812,0,0,0
672,41.870151,-87.6349749,0,25,0
673,41.870151,-87.6337686,22,69,0
674,41.870151,-87.6325623,720,540,360
675,41.870151,-87.6313561,522,540,360
676,41.870151,-87.6301498,386,165,360
677,41.870151,-87.6289435,263,173,360
678,41.870151,-87.6277372,720,540,360
679,41.870151,-87.6265309,720,540,360
680,41.870151,-87.6253247,434,142,266
681,41.870151,-87.6241184,168,0,294
682,41.870151,-87.6229121,84,0,198
683,41.870151,-87.6217058,13,28,140
684,41.870151,-87.6204996,0,0,118
685,41.870151,-87.6192933,16,0,106
686,41.870151,-87.618087,32,0,52
687,41.870151,-87.6168807,0,0,0
688,41.870151,-87.6156744,0,0,0
689,41.870151,-87.6144682,0,0,0
690,41.870151,-87.6132619,0,0,0
691,41.8710493,-87.6398,720,540,360
692,41.8710493,-87.6385937,720,540,360
693,41.8710493,-87.6373874,24,0,0
694,41.8710493,-87.6361812,116,102,39
695,41.8710493,-87.6349749,317,218,75
696,41.8710493,-87.6337686,720,535,360
697,41.8710493,-87.6325623,720,540,360
698,41.8710493,-87.6313561,720,540,360
699,41.8710493,-87.6301498,720,540,360
700,41.8710493,-87.6289435,143,215,127
701,41.8710493,-87.6277372,518,490,360
702,41.8710493,-87.6265309,720,540,360
703,41.8710493,-87.6253247,720,540,360
704,41.8710493,-87.6241184,206,169,229
705,41.8710493,-87.6229121,57,6,159
706,41.8710493,-87.6217058,75,0,135
707,41.8710493,-87.6204996,45,0,85
708,41.8710493,-87.6192933,0,0,89
709,41.8710493,-87.618087,0,0,82
710,41.8710493,-87.6168807,0,0,39
711,41.8710493,-87.6156744,0,0,0
712,41.8710493,-87.6144682,0,0,0
713,41.8710493,-87.6132619,0,0,0
714,41.8719476,-87.6398,20,40,6
715,41.8719476,-87.6385937,402,540,360
716,41.8719476,-87.6373874,56,0,2
717,41.8719476,-87.6361812,68,10,0
718,41.8719476,-87.6349749,169,117,170
719,41.8719476,-87.6337686,720,540,360
720,41.8719476,-87.6325623,720,540,360
721,41.8719476,-87.6313561,428,475,347
722,41.8719476,-87.6301498,720,540,360
723,41.8719476,-87.6289435,720,540,360
724,41.8719476,-87.6277372,720,540,360
725,41.8719476,-87.6265309,720,540,360
726,41.8719476,-87.6253247,501,373,360
727,41.8719476,-87.6241184,215,204,160
728,41.8719476,-87.6229121,180,61,72
729,41.8719476,-87.6217058,55,0,64
730,41.8719476,-87.6204996,9,0,60
731,41.8719476,-87.6192933,0,0,49
732,41.8719476,-87.618087,0,0,57
733,41.8719476,-87.6168807,0,0,65
734,41.8719476,-87.6156744,0,0,30
735,41.8719476,-87.6144682,0,0,0
736,41.8719476,-87.6132619,0,0,0
737,41.872846,-87.6398,720,540,360
738,41.872846,-87.6385937,720,540,360
739,41.872846,-87.6373874,720,540,360
740,41.872846,-87.6361812,175,120,47
741,41.872846,-87.6349749,219,167,10
742,41.872846,-87.6337686,720,540,360
743,41.872846,-87.6325623,501,466,342
744,41.872846,-87.6313561,400,322,348
745,41.872846,-87.6301498,720,540,360
746,41.872846,-87.6289435,720,540,360
747,41.872846,-87.6277372,720,540,360
748,41.872846,-87.6265309,720,540,360
749,41.872846,-87.6253247,720,540,360
750,41.872846,-87.6241184,309,236,161
751,41.872846,-87.6229121,120,144,45
752,41.872846,-87.6217058,15,57,0
753,41.872846,-87.6204996,0,27,4
754,41.872846,-87.6192933,0,15,18
755,41.872846,-87.618087,0,0,26
756,41.872846,-87.6168807,0,0,35
757,41.872846,-87.6156744,0,0,35
758,41.872846,-87.6144682,0,0,23
759,41.872846,-87.6132619,0,0,0
760,41.8737443,-87.6398,170,67,17
761,41.8737443,-87.6385937,720,540,360
762,41.8737443,-87.6373874,720,540,360
763,41.8737443,-87.6361812,265,201,122
764,41.8737443,-87.6349749,116,161,95
765,41.8737443,-87.6337686,430,342,236
766,41.8737443,-87.6325623,403,389,280
767,41.8737443,-87.6313561,720,540,360
768,41.8737443,-87.6301498,370,425,360
769,41.8737443,-87.6289435,382,219,357
770,41.8737443,-87.6277372,720,540,360
771,41.8737443,-87.6265309,103,322,271
772,41.8737443,-87.6253247,720,540,360
773,41.8737443,-87.6241184,288,212,172
774,41.8737443,-87.6229121,17,87,98
775,41.8737443,-87.6217058,0,11,22
776,41.8737443,-87.6204996,0,0,0
777,41.8737443,-87.6192933,0,0,0
778,41.8737443,-87.618087,0,0,0
779,41.8737443,-87.6168807,0,0,14
780,41.8737443,-87.6156744,0,0,30
781,41.8737443,-87.6144682,0,0,14
782,41.8737443,-87.6132619,0,0,4
783,41.8746426,-87.6398,530,281,253
784,41.8746426,-87.6385937,720,540,360
785,41.8746426,-87.6373874,720,540,360
786,41.8746426,-87.6361812,55,47,118
787,41.8746426,-87.6349749,0,166,109
788,41.8746426,-87.6337686,62,392,340
789,41.8746426,-87.6325623,265,429,280
790,41.8746426,-87.6313561,720,540,360
791,41.8746426,-87.6301498,720,540,360
792,41.8746426,-87.6289435,720,540,360
793,41.8746426,-87.6277372,330,158,234
794,41.8746426,-87.6265309,332,242,171
795,41.8746426,-87.6253247,177,373,360
796,41.8746426,-87.6241184,163,135,177
797,41.8746426,-87.6229121,26,0,120
798,41.8746426,-87.6217058,0,0,69
799,41.8746426,-87.6204996,0,0,12
800,41.8746426,-87.6192933,0,0,0
801,41.8746426,-87.618087,3,0,0
802,41.8746426,-87.6168807,5,0,0
803,41.8746426,-87.6156744,0,0,0
804,41.8746426,-87.6144682,0,0,17
805,41.8746426,-87.6132619,0,0,8
806,41.8755409,-87.6398,210,183,89
807,41.8755409,-87.6385937,720,540,360
808,41.8755409,-87.6373874,214,449,360
809,41.8755409,-87.6361812,82,113,0
810,41.8755409,-87.6349749,80,0,74
811,41.8755409,-87.6337686,59,0,128
812,41.8755409,-87.6325623,314,251,259
813,41.8755409,-87.6313561,44,415,360
814,41.8755409,-87.6301498,118,496,351
815,41.8755409,-87.6289435,99,187,360
816,41.8755409,-87.6277372,319,466,303
817,41.8755409,-87.6265309,720,540,360
818,41.8755409,-87.6253247,720,540,360
819,41.8755409,-87.6241184,232,158,128
820,41.8755409,-87.6229121,51,0,69
821,41.8755409,-87.6217058,10,0,64
822,41.8755409,-87.6204996,21,0,36
823,41.8755409,-87.6192933,7,0,5
824,41.8755409,-87.618087,10,0,0
825,41.8755409,-87.6168807,0,0,0
826,41.8755409,-87.6156744,0,0,0
827,41.8755409,-87.6144682,0,0,0
828,41.8755409,-87.6132619,0,0,0
829,41.8764392,-87.6398,563,429,278
830,41.8764392,-87.6385937,720,540,360
831,41.8764392,-87.6373874,297,144,119
832,41.8764392,-87.6361812,143,260,257
833,41.8764392,-87.6349749,293,79,60
834,41.8764392,-87.6337686,312,201,0
835,41.8764392,-87.6325623,720,540,360
836,41.8764392,-87.6313561,720,540,360
837,41.8764392,-87.6301498,703,540,360
838,41.8764392,-87.6289435,720,540,360
839,41.8764392,-87.6277372,510,389,306
840,41.8764392,-87.6265309,720,540,360
841,41.8764392,-87.6253247,714,540,360
842,41.8764392,-87.6241184,238,170,124
843,41.8764392,-87.6229121,59,12,7
844,41.8764392,-87.6217058,49,0,0
845,41.8764392,-87.6204996,58,0,0
846,41.8764392,-87.6192933,25,0,26
847,41.8764392,-87.618087,0,0,0
848,41.8764392,-87.6168807,0,0,0
849,41.8764392,-87.6156744,0,0,0
850,41.8764392,-87.6144682,0,0,0
851,41.8764392,-87.6132619,0,0,0
852,41.8773375,-87.6398,204,121,269
853,41.8773375,-87.6385937,720,540,360
854,41.8773375,-87.6373874,420,181,117
855,41.8773375,-87.6361812,385,156,34
856,41.8773375,-87.6349749,720,540,360
857,41.8773375,-87.6337686,577,472,257
858,41.8773375,-87.6325623,720,540,360
859,41.8773375,-87.6313561,720,540,360
860,41.8773375,-87.6301498,720,538,360
861,41.8773375,-87.6289435,720,540,360
862,41.8773375,-87.6277372,310,223,264
863,41.8773375,-87.6265309,425,288,175
864,41.8773375,-87.6253247,702,540,360
865,41.8773375,-87.6241184,263,116,136
866,41.8773375,-87.6229121,159,29,51
867,41.8773375,-87.6217058,556,401,360
868,41.8773375,-87.6204996,21,0,0
869,41.8773375,-87.6192933,0,0,0
870,41.8773375,-87.618087,0,0,0
871,41.8773375,-87.6168807,0,0,0
872,41.8773375,-87.6156744,0,0,0
873,41.8773375,-87.6144682,0,0,0
874,41.8773375,-87.6132619,0,0,0
875,41.8782358,-87.6398,711,540,354
876,41.8782358,-87.6385937,717,540,360
877,41.8782358,-87.6373874,402,412,248
878,41.8782358,-87.6361812,332,438,293
879,41.8782358,-87.6349749,720,540,360
880,41.8782358,-87.6337686,506,486,314
881,41.8782358,-87.6325623,720,540,360
882,41.8782358,-87.6313561,595,540,360
883,41.8782358,-87.6301498,436,540,360
884,41.8782358,-87.6289435,181,354,360
885,41.8782358,-87.6277372,194,424,274
886,41.8782358,-87.6265309,562,540,360
887,41.8782358,-87.6253247,561,540,360
888,41.8782358,-87.6241184,233,170,181
889,41.8782358,-87.6229121,78,79,31
890,41.8782358,-87.6217058,23,36,0
891,41.8782358,-87.6204996,3,0,0
892,41.8782358,-87.6192933,10,0,0
893,41.8782358,-87.618087,0,0,0
894,41.8782358,-87.6168807,0,0,0
895,41.8782358,-87.6156744,0,0,0
896,41.8782358,-87.6144682,0,0,0
897,41.8782358,-87.6132619,0,0,0
898,41.8791341,-87.6398,720,540,360
899,41.8791341,-87.6385937,540,517,360
900,41.8791341,-87.6373874,720,540,360
901,41.8791341,-87.6361812,720,540,360
902,41.8791341,-87.6349749,720,540,360
903,41.8791341,-87.6337686,551,464,325
904,41.8791341,-87.6325623,720,540,360
905,41.8791341,-87.6313561,697,540,360
906,41.8791341,-87.6301498,720,540,360
907,41.8791341,-87.6289435,719,540,360
908,41.8791341,-87.6277372,513,431,232
909,41.8791341,-87.6265309,720,540,360
910,41.8791341,-87.6253247,720,540,360
911,41.8791341,-87.6241184,231,221,142
912,41.8791341,-87.6229121,76,39,49
913,41.8791341,-87.6217058,720,540,360
914,41.8791341,-87.6204996,50,0,0
915,41.8791341,-87.6192933,23,0,0
916,41.8791341,-87.618087,0,0,0
917,41.8791341,-87.6168807,2,0,0
918,41.8791341,-87.6156744,12,0,0
919,41.8791341,-87.6144682,0,0,0
920,41.8791341,-87.6132619,0,0,0
921,41.8800324,-87.6398,713,540,360
922,41.8800324,-87.6385937,516,453,278
923,41.8800324,-87.6373874,536,482,360
924,41.8800324,-87.6361812,667,540,360
925,41.8800324,-87.6349749,720,540,360
926,41.8800324,-87.6337686,643,473,326
927,41.8800324,-87.6325623,705,540,360
928,41.8800324,-87.6313561,705,540,360
929,41.8800324,-87.6301498,720,540,360
930,41.8800324,-87.6289435,720,540,360
931,41.8800324,-87.6277372,544,275,300
932,41.8800324,-87.6265309,720,540,360
933,41.8800324,-87.6253247,720,540,360
934,41.8800324,-87.6241184,251,274,218
935,41.8800324,-87.6229121,146,0,85
936,41.8800324,-87.6217058,720,540,360
937,41.8800324,-87.6204996,14,0,0
938,41.8800324,-87.6192933,35,0,0
939,41.8800324,-87.618087,14,0,0
940,41.8800324,-87.6168807,0,0,0
941,41.8800324,-87.6156744,0,0,0
942,41.8800324,-87.6144682,0,0,0
943,41.8800324,-87.6132619,0,0,0
944,41.8809308,-87.6398,659,511,360
945,41.8809308,-87.6385937,425,384,287
946,41.8809308,-87.6373874,720,540,360
947,41.8809308,-87.6361812,720,540,360
948,41.8809308,-87.6349749,720,540,360
949,41.8809308,-87.6337686,499,446,324
950,41.8809308,-87.6325623,720,540,360
951,41.8809308,-87.6313561,720,540,360
952,41.8809308,-87.6301498,423,467,360
953,41.8809308,-87.6289435,720,540,360
954,41.8809308,-87.6277372,527,496,306
955,41.8809308,-87.6265309,720,540,360
956,41.8809308,-87.6253247,599,529,350
957,41.8809308,-87.6241184,209,163,141
958,41.8809308,-87.6229121,76,93,92
959,41.8809308,-87.6217058,48,42,53
960,41.8809308,-87.6204996,48,6,0
961,41.8809308,-87.6192933,0,0,0
962,41.8809308,-87.618087,0,0,0
963,41.8809308,-87.6168807,0,0,118
964,41.8809308,-87.6156744,58,65,10
965,41.8809308,-87.6144682,0,0,0
966,41.8809308,-87.6132619,0,0,0
967,41.8818291,-87.6398,384,475,313
968,41.8818291,-87.6385937,432,531,360
969,41.8818291,-87.6373874,617,540,360
970,41.8818291,-87.6361812,614,540,360
971,41.8818291,-87.6349749,662,540,360
972,41.8818291,-87.6337686,548,482,306
973,41.8818291,-87.6325623,720,540,360
974,41.8818291,-87.6313561,720,540,360
975,41.8818291,-87.6301498,720,540,360
976,41.8818291,-87.6289435,628,480,353
977,41.8818291,-87.6277372,564,363,328
978,41.8818291,-87.6265309,720,540,360
979,41.8818291,-87.6253247,710,526,351
980,41.8818291,-87.6241184,268,165,116
981,41.8818291,-87.6229121,128,41,45
982,41.8818291,-87.6217058,8,0,25
983,41.8818291,-87.6204996,16,0,39
984,41.8818291,-87.6192933,0,0,0
985,41.8818291,-87.618087,3,109,0
986,41.8818291,-87.6168807,0,0,0
987,41.8818291,-87.6156744,0,0,0
988,41.8818291,-87.6144682,0,0,0
989,41.8818291,-87.6132619,0,0,0
990,41.8827274,-87.6398,632,487,314
991,41.8827274,-87.6385937,564,460,280
992,41.8827274,-87.6373874,720,540,360
993,41.8827274,-87.6361812,720,540,360
994,41.8827274,-87.6349749,720,540,360
995,41.8827274,-87.6337686,664,483,327
996,41.8827274,-87.6325623,720,540,360
997,41.8827274,-87.6313561,720,540,360
998,41.8827274,-87.6301498,720,540,360
999,41.8827274,-87.6289435,720,540,360
1000,41.8827274,-87.6277372,540,450,304
1001,41.8827274,-87.6265309,720,540,360
1002,41.8827274,-87.6253247,612,527,351
1003,41.8827274,-87.6241184,114,195,128
1004,41.8827274,-87.6229121,105,109,75
1005,41.8827274,-87.6217058,20,63,13
1006,41.8827274,-87.6204996,48,34,0
1007,41.8827274,-87.6192933,39,6,17
1008,41.8827274,-87.618087,9,0,0
1009,41.8827274,-87.6168807,0,0,0
1010,41.8827274,-87.6156744,0,0,0
1011,41.8827274,-87.6144682,22,0,0
1012,41.8827274,-87.6132619,27,0,0
1013,41.8836257,-87.6398,436,453,327
1014,41.8836257,-87.6385937,720,540,360
1015,41.8836257,-87.6373874,720,540,360
1016,41.8836257,-87.6361812,720,540,360
1017,41.8836257,-87.6349749,720,540,360
1018,41.8836257,-87.6337686,597,458,329
1019,41.8836257,-87.6325623,562,518,334
1020,41.8836257,-87.6313561,720,540,360
1021,41.8836257,-87.6301498,230,490,360
1022,41.8836257,-87.6289435,720,540,360
1023,41.8836257,-87.6277372,480,413,296
1024,41.8836257,-87.6265309,720,540,360
1025,41.8836257,-87.6253247,614,521,346
1026,41.8836257,-87.6241184,157,157,146
1027,41.8836257,-87.6229121,133,46,92
1028,41.8836257,-87.6217058,720,540,360
1029,41.8836257,-87.6204996,52,0,6
1030,41.8836257,-87.6192933,200,363,359
1031,41.8836257,-87.618087,41,0,0
1032,41.8836257,-87.6168807,55,0,0
1033,41.8836257,-87.6156744,58,0,0
1034,41.8836257,-87.6144682,51,0,0
1035,41.8836257,-87.6132619,50,0,0
1036,41.884524,-87.6398,310,300,333
1037,41.884524,-87.6385937,442,540,360
1038,41.884524,-87.6373874,373,444,326
1039,41.884524,-87.6361812,383,402,350
1040,41.884524,-87.6349749,435,503,360
1041,41.884524,-87.6337686,398,504,338
1042,41.884524,-87.6325623,381,436,337
1043,41.884524,-87.6313561,323,540,360
1044,41.884524,-87.6301498,488,486,360
1045,41.884524,-87.6289435,581,540,360
1046,41.884524,-87.6277372,412,366,291
1047,41.884524,-87.6265309,342,540,360
1048,41.884524,-87.6253247,366,246,325
1049,41.884524,-87.6241184,302,123,360
1050,41.884524,-87.6229121,223,53,85
1051,41.884524,-87.6217058,198,7,57
1052,41.884524,-87.6204996,200,0,30
1053,41.884524,-87.6192933,201,0,1
1054,41.884524,-87.618087,205,0,0
1055,41.884524,-87.6168807,190,0,0
1056,41.884524,-87.6156744,145,0,0
1057,41.884524,-87.6144682,105,0,0
1058,41.884524,-87.6132619,84,0,0
1059,41.8854223,-87.6398,370,280,230
1060,41.8854223,-87.6385937,720,540,360
1061,41.8854223,-87.6373874,586,458,307
1062,41.8854223,-87.6361812,720,540,360
1063,41.8854223,-87.6349749,720,540,360
1064,41.8854223,-87.6337686,643,456,350
1065,41.8854223,-87.6325623,642,483,334
1066,41.8854223,-87.6313561,720,540,360
1067,41.8854223,-87.6301498,720,540,360
1068,41.8854223,-87.6289435,720,540,360
1069,41.8854223,-87.6277372,560,445,279
1070,41.8854223,-87.6265309,720,540,360
1071,41.8854223,-87.6253247,720,540,360
1072,41.8854223,-87.6241184,720,540,360
1073,41.8854223,-87.6229121,720,540,360
1074,41.8854223,-87.6217058,720,540,360
1075,41.8854223,-87.6204996,398,369,168
1076,41.8854223,-87.6192933,406,491,348
1077,41.8854223,-87.618087,720,540,360
1078,41.8854223,-87.6168807,720,540,360
1079,41.8854223,-87.6156744,478,468,255
1080,41.8854223,-87.6144682,348,271,215
1081,41.8854223,-87.6132619,226,82,0
1082,41.8863206,-87.6398,436,300,201
1083,41.8863206,-87.6385937,334,345,319
1084,41.8863206,-87.6373874,385,338,300
1085,41.8863206,-87.6361812,462,454,360
1086,41.8863206,-87.6349749,720,540,360
1087,41.8863206,-87.6337686,720,540,360
1088,41.8863206,-87.6325623,635,487,327
1089,41.8863206,-87.6313561,720,540,360
1090,41.8863206,-87.6301498,720,540,360
1091,41.8863206,-87.6289435,720,540,360
1092,41.8863206,-87.6277372,604,442,310
1093,41.8863206,-87.6265309,713,540,360
1094,41.8863206,-87.6253247,664,534,346
1095,41.8863206,-87.6241184,720,540,360
1096,41.8863206,-87.6229121,557,511,349
1097,41.8863206,-87.6217058,720,540,360
1098,41.8863206,-87.6204996,553,476,274
1099,41.8863206,-87.6192933,720,540,360
1100,41.8863206,-87.618087,175,306,303
1101,41.8863206,-87.6168807,302,314,252
1102,41.8863206,-87.6156744,425,450,333
1103,41.8863206,-87.6144682,233,283,228
1104,41.8863206,-87.6132619,70,156,58
1105,41.8872189,-87.6398,472,227,155
1106,41.8872189,-87.6385937,213,214,294
1107,41.8872189,-87.6373874,182,312,229
1108,41.8872189,-87.6361812,142,359,343
1109,41.8872189,-87.6349749,138,460,360
1110,41.8872189,-87.6337686,145,501,356
1111,41.8872189,-87.6325623,127,489,323
1112,41.8872189,-87.6313561,91,540,360
1113,41.8872189,-87.6301498,108,540,360
1114,41.8872189,-87.6289435,169,540,360
1115,41.8872189,-87.6277372,720,540,360
1116,41.8872189,-87.6265309,250,460,360
1117,41.8872189,-87.6253247,617,534,360
1118,41.8872189,-87.6241184,720,540,360
1119,41.8872189,-87.6229121,720,540,360
1120,41.8872189,-87.6217058,720,540,360
1121,41.8872189,-87.6204996,587,488,314
1122,41.8872189,-87.6192933,720,540,360
1123,41.8872189,-87.618087,720,540,360
1124,41.8872189,-87.6168807,720,540,360
1125,41.8872189,-87.6156744,650,464,307
1126,41.8872189,-87.6144682,143,68,186
1127,41.8872189,-87.6132619,29,23,110
1128,41.8881172,-87.6398,397,323,244
1129,41.8881172,-87.6385937,478,431,304
1130,41.8881172,-87.6373874,720,540,360
1131,41.8881172,-87.6361812,720,540,360
1132,41.8881172,-87.6349749,720,540,360
1133,41.8881172,-87.6337686,720,540,360
1134,41.8881172,-87.6325623,508,344,325
1135,41.8881172,-87.6313561,538,472,360
1136,41.8881172,-87.6301498,720,540,360
1137,41.8881172,-87.6289435,656,427,338
1138,41.8881172,-87.6277372,219,150,321
1139,41.8881172,-87.6265309,214,252,321
1140,41.8881172,-87.6253247,482,364,360
1141,41.8881172,-87.6241184,624,540,360
1142,41.8881172,-87.6229121,460,540,360
1143,41.8881172,-87.6217058,239,540,360
1144,41.8881172,-87.6204996,133,490,333
1145,41.8881172,-87.6192933,78,468,334
1146,41.8881172,-87.618087,59,433,360
1147,41.8881172,-87.6168807,51,373,360
1148,41.8881172,-87.6156744,54,302,279
1149,41.8881172,-87.6144682,16,193,197
1150,41.8881172,-87.6132619,12,85,109
1151,41.8890156,-87.6398,10,134,212
1152,41.8890156,-87.6385937,127,269,338
1153,41.8890156,-87.6373874,499,540,360
1154,41.8890156,-87.6361812,514,540,360
1155,41.8890156,-87.6349749,567,540,360
1156,41.8890156,-87.6337686,711,540,360
1157,41.8890156,-87.6325623,624,439,316
1158,41.8890156,-87.6313561,716,540,360
1159,41.8890156,-87.6301498,720,540,360
1160,41.8890156,-87.6289435,541,484,360
1161,41.8890156,-87.6277372,676,540,360
1162,41.8890156,-87.6265309,720,540,360
1163,41.8890156,-87.6253247,304,151,355
1164,41.8890156,-87.6241184,183,84,356
1165,41.8890156,-87.6229121,194,59,360
1166,41.8890156,-87.6217058,231,30,360
1167,41.8890156,-87.6204996,270,69,322
1168,41.8890156,-87.6192933,720,540,360
1169,41.8890156,-87.618087,720,540,360
1170,41.8890156,-87.6168807,720,540,360
1171,41.8890156,-87.6156744,106,46,227
1172,41.8890156,-87.6144682,98,42,135
1173,41.8890156,-87.6132619,57,35,99
