key,latitude,longitude
194,40.77201829,-73.95909467
195,40.76256232,-73.98946512
196,40.84066107,-73.93833216
197,40.77253263,-73.95840918
198,40.74021106,-73.97738586
199,40.83746668,-73.93929338
200,40.74668938,-73.98064292
201,40.77098167,-73.95762928
202,40.71846392,-73.98291922
203,40.72813901,-74.00239005
204,40.73832995,-73.98041969
205,40.73605973,-74.00000137
206,40.76993259,-73.96030435
207,40.78268096,-73.95560689
208,40.78215257,-73.97232222
209,40.73418424,-73.97819267
210,40.7826314,-73.97345602
211,40.728764,-73.97874426
212,40.78118721,-73.97585927
213,40.7644861,-73.9895239
214,40.78187241,-73.98516023
215,40.78144695,-73.98529868
216,40.77160406,-73.94732748
217,40.73963797,-74.00424989
218,40.7988762,-73.97069227
219,40.73615968,-74.00400565
220,40.73619602,-74.00374514
221,40.7824135,-73.97500548
222,40.72457568,-73.99390133
223,40.80738644,-73.96715782
224,40.74905627,-73.9776674
225,40.80650311,-73.96769955
226,40.70793564,-74.01785188
227,40.71593877,-73.99624627
228,40.74455271,-73.98138805
229,40.74546931,-73.98520182
230,40.80361816,-73.96052882
231,40.77033221,-73.98339798
232,40.78228053,-73.95589738
233,40.78248964,-73.95574568
234,40.77194903,-73.95883437
235,40.77976285,-73.9816732
236,40.73124483,-73.98633627
237,40.7908691,-73.97867284
238,40.76609772,-73.9522019
239,40.78002006,-73.98163588
240,40.72026956,-73.98245553
241,40.71794533,-73.99102583
242,40.77276928,-73.96160593
243,40.75771037,-73.98288762
244,40.78063037,-73.96058243
245,40.74668429,-73.98454526
246,40.71696143,-73.991493
247,40.78236005,-73.97500519
248,40.78232067,-73.97503387
249,40.78177137,-73.97547309
250,40.78253631,-73.97487683
251,40.80521641,-73.96208728
252,40.78245491,-73.9730381
253,40.78853777,-73.94362576
254,40.78845662,-73.9434339
255,40.77050847,-73.98604486
256,40.76269727,-73.98723336
257,40.77984411,-73.98261058
258,40.76928414,-73.9821215
259,40.72022239,-73.98989324
260,40.78185638,-73.97541118
261,40.78175874,-73.97544308
262,40.71588144,-73.99204077
263,40.78218441,-73.97517231
264,40.78215257,-73.97515628
265,40.77176247,-73.95948624
266,40.78792705,-73.94218177
267,40.78131972,-73.98122787
268,40.7591032,-73.96062422
269,40.72345123,-73.98530834
270,40.78223042,-73.97250656
271,40.78265566,-73.97351346
272,40.78777343,-73.94181856
273,40.78607747,-73.96924856
274,40.76693128,-73.98564287
275,40.77317474,-73.95824842
276,40.77008557,-73.98281168
277,40.78102152,-73.97597993
278,40.79169394,-73.97674408
279,40.79884647,-73.97071407
280,40.7877398,-73.94173904
281,40.7111795,-74.00082558
282,40.74464396,-73.9816046
283,40.77720259,-73.98055895
284,40.77003707,-73.98269638
285,40.77127806,-73.9472951
286,40.76684476,-73.98543765
287,40.73690405,-73.99975421
288,40.74414068,-73.9801313
289,40.7515513,-73.99175365
290,40.76450515,-73.95988798
291,40.80017463,-73.94728297
292,40.78693122,-73.96932152
293,40.77222078,-73.94846833
294,40.74899564,-73.97771193
295,40.78110556,-73.97591872
296,40.80038764,-73.94778833
297,40.7880541,-73.94248217
298,40.78793128,-73.94804647
299,40.78633081,-73.96985158
300,40.76624286,-73.98400999
301,40.8088019,-73.95822529
302,40.78145103,-73.97570637
303,40.8275292,-73.95146844
304,40.80225255,-73.95343952
305,40.71053227,-74.00099583
306,40.76305362,-73.98940403
307,40.77933026,-73.96004119
308,40.76931763,-73.98215672
309,40.78366771,-73.97364707
310,40.71107233,-74.00075889
311,40.76485995,-73.96072969
312,40.80385376,-73.95627225
313,40.7351854,-74.00014346
314,40.7142111,-73.99270449
315,40.77044029,-73.9662051
316,40.78611718,-73.97230633
317,40.71995334,-73.98261705
318,40.78369752,-73.95751207
319,40.82921393,-73.95022862
320,40.78082918,-73.98466889
321,40.80031469,-73.94761525
322,40.78835052,-73.94318303
323,40.73597258,-73.99979465
324,40.78291731,-73.97463858
325,40.74417854,-73.9802213
326,40.80767399,-73.95892624
327,40.72076657,-73.98425673
328,40.7718358,-73.9512871
329,40.71151599,-74.00096721
330,40.71142671,-74.00094667
331,40.79870324,-73.97138909
332,40.71875645,-73.99061002
333,40.7712421,-73.94732148
334,40.71280108,-73.99809015
335,40.71290694,-73.99812256
336,40.75906279,-73.9605278
337,40.75902239,-73.96043138
338,40.78489887,-73.97237861
339,40.73185779,-73.98778566
340,40.7693758,-73.98215831
341,40.78789328,-73.94210193
342,40.78783376,-73.94196119
343,40.76972847,-73.98452072
344,40.79852699,-73.97068058
345,40.78325205,-73.97266371
346,40.80027874,-73.94752996
347,40.79191865,-73.97311462
348,40.79187516,-73.97301173
349,40.78511612,-73.95557195
350,40.72910958,-73.97956172
351,40.72906345,-73.9794526
352,40.80248808,-73.96252446
353,40.78027608,-73.9597418
354,40.78627106,-73.96970936
355,40.72551012,-74.00027277
356,40.71789414,-73.99105107
357,40.77652016,-73.94347541
358,40.71337314,-73.99258531
359,40.78362693,-73.95734472
360,40.78153315,-73.97564656
361,40.75320222,-73.96469389
362,40.76338201,-73.95613854
363,40.82110009,-73.95525228
364,40.77154413,-73.94709988
365,40.71221565,-73.99791093
366,40.7919896,-73.97743435
367,40.81089603,-73.9617956
368,40.78293778,-73.97367039
369,40.7649318,-73.99058166
370,40.78626076,-73.97220318
371,40.78090783,-73.97610192
372,40.77191874,-73.9514838
373,40.73837794,-73.98016699
374,40.80291939,-73.95251941
375,40.74991592,-73.96916843
376,40.80197849,-73.95247373
377,40.789835,-73.97621435
378,40.78055618,-73.98145427
379,40.83301527,-73.94564056
380,40.78069905,-73.96074538
381,40.76509625,-73.96092165
382,40.77273814,-73.95856756
383,40.73559652,-73.99825964
384,40.80786902,-73.95938819
385,40.71576385,-73.9963516
386,40.78973693,-73.97538473
387,40.77267548,-73.96138372
388,40.78294816,-73.95183455
389,40.80177203,-73.9510733
390,40.7761426,-73.96424371
391,40.78288379,-73.9572061
392,40.77179879,-73.95026521
393,40.76412612,-73.95898881
394,40.74638074,-73.99121011
395,40.80900142,-73.95427116
396,40.82741129,-73.95161281
397,40.73475714,-73.99665054
398,40.78636321,-73.96992869
399,40.80871253,-73.95801583
400,40.772113,-73.94668663
401,40.71147264,-74.00095796
402,40.76274911,-73.98735653
403,40.72045806,-73.98152123
